2.222701229619298946e+00,-0.000000000000000000e+00,-0.000000000000000000e+00.1,-0.000000000000000000e+00.2,-0.000000000000000000e+00.3,-0.000000000000000000e+00.4,-1.118132652567820629e-01,-1.290492529806996913e-01,-0.000000000000000000e+00.5,0.000000000000000000e+00,-5.278662439866257938e-02,-0.000000000000000000e+00.6,-0.000000000000000000e+00.7,-0.000000000000000000e+00.8,-0.000000000000000000e+00.9,-0.000000000000000000e+00.10,-0.000000000000000000e+00.11,-1.362274324394906200e-01,-0.000000000000000000e+00.12,-0.000000000000000000e+00.13,-0.000000000000000000e+00.14,0.000000000000000000e+00.1,-6.437412874172013244e-02,0.000000000000000000e+00.2,-0.000000000000000000e+00.15,4.868720495792896313e-02,0.000000000000000000e+00.3,0.000000000000000000e+00.4,-0.000000000000000000e+00.16,0.000000000000000000e+00.5,-0.000000000000000000e+00.17,-5.038235204702293246e-02,0.000000000000000000e+00.6,-0.000000000000000000e+00.18,0.000000000000000000e+00.7,-0.000000000000000000e+00.19,0.000000000000000000e+00.8,-0.000000000000000000e+00.20,0.000000000000000000e+00.9,0.000000000000000000e+00.10,0.000000000000000000e+00.11,0.000000000000000000e+00.12,0.000000000000000000e+00.13,-0.000000000000000000e+00.21,0.000000000000000000e+00.14,0.000000000000000000e+00.15,-0.000000000000000000e+00.22,0.000000000000000000e+00.16,-2.190388814802665951e-01,-0.000000000000000000e+00.23,-4.942638162383486966e-01,-1.501080893639736291e-01,-0.000000000000000000e+00.24,-0.000000000000000000e+00.25,0.000000000000000000e+00.17,-1.971110303951722695e-02,-3.779057356447002025e-01,-0.000000000000000000e+00.26,-4.316049138032225507e-02,-1.498486448405713656e-01,0.000000000000000000e+00.18,-0.000000000000000000e+00.27,-0.000000000000000000e+00.28,-0.000000000000000000e+00.29,-0.000000000000000000e+00.30,-0.000000000000000000e+00.31,-2.991350022365347194e-01,-0.000000000000000000e+00.32,-0.000000000000000000e+00.33,-0.000000000000000000e+00.34,0.000000000000000000e+00.19,-0.000000000000000000e+00.35,0.000000000000000000e+00.20,-0.000000000000000000e+00.36,0.000000000000000000e+00.21,0.000000000000000000e+00.22,-0.000000000000000000e+00.37,0.000000000000000000e+00.23,-0.000000000000000000e+00.38,-0.000000000000000000e+00.39,0.000000000000000000e+00.24,9.515132784054204651e-02,0.000000000000000000e+00.25,1.152735252340182509e-01,0.000000000000000000e+00.26,-0.000000000000000000e+00.40,0.000000000000000000e+00.27,1.249749568966337515e-01,-0.000000000000000000e+00.41,0.000000000000000000e+00.28,-0.000000000000000000e+00.42,-1.768587918803208869e-01,0.000000000000000000e+00.29,0.000000000000000000e+00.30,0.000000000000000000e+00.31,-0.000000000000000000e+00.43,0.000000000000000000e+00.32,0.000000000000000000e+00.33,-2.348773575951584314e-01,-0.000000000000000000e+00.44
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.15030766397546919,-0.0,-0.0,-0.009704008621233598,-0.033269660113444365,0.0,-0.0,0.0,-0.16685408885533734,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.22270306885944785,-0.07309613879507083,0.0,0.0,0.0,-0.12853929654504792,-0.0,-0.008182549929383845,0.0,0.0,-0.0,-0.3283391874505976,-0.0,4.12424239413062,-0.5503613213087036,-0.31318060677202836,0.0,-0.0,-0.35714541657173854,-0.5256804866628376,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.037481542797435215,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.03321606519570601,-0.0,0.2128847154238104,0.0,0.0,0.0,0.0,0.034870828090753446,0.0,0.0,0.0,-0.0,-0.0,-0.02315767220490704,0.2074392337850452,0.0,-0.0,0.09256531877995469,0.0,0.29419950715609244,-0.0,-0.0,0.0,0.04551185288645059,-0.0,-0.0,-0.0,-0.04431764958513212,0.0,-1.8592006955584948,-0.0,-0.0,-0.0,-0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10046197814940908,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.18347768989473956,-0.0,-0.4285742598420717,-0.12337681899947328,-0.0,-0.0,-0.027836934589920977,-0.0,-0.2207109858155972,-0.0,-0.03686583484159448,-0.5914804627971939,-0.22838972949376848,-0.0,-0.0,0.0,-0.2808970788454184,-0.0,-0.10589409150113333,-0.5503613213087036,3.6202703228719217,-0.0,-0.24936816881614224,-1.1622677465353357,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.16668854512700032,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.03210671262238748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01378671363825071,0.02618922284333214,0.0,0.0,0.0,0.0,0.0,0.10164706333075722,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0
0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.030306546379296015,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02837740867341037,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.9502698434934295,-0.09062905150893642,-0.0,-0.213337293560087,-0.28076494831637566,-0.6152641628773797,-0.31318060677202836,-0.0,3.5878425549768167,-0.0,-0.0,-0.0,-0.6236591084000266,-0.0,-0.0,0.0,-0.12155496279970784,-0.0,-0.0,0.15744954080263365,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.007506727467523182,0.3856258497585483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.05798164420300372,0.0,-0.0,0.0038798826863399526,0.0,0.0,0.03734194047475716,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.6811905167576067,-0.0,0.0,-0.0
-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.006782623928484896,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-5.395090608601369e-05,-0.0,-0.07653558689116428,-0.15272436955788848,-0.6018934268845088,-0.0,-0.02005353510802275,-0.0,-0.37272660592293694,-0.0,-1.226645818059494,-0.0,-0.612680050338064,0.0,-0.24936816881614224,-0.0,3.3941205156587344,-0.1774557337279933,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.019522083062346703,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.300723259474138,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.21070429551695277,-0.0,-0.0,0.0,-0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06503251055421753,0.0,0.0,0.01342046087306622,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.1370834386033836,-0.0,-0.43327581801830856,-0.0,-0.0,-0.0,-0.2447733304807617,0.0,-0.30254476267725666,-0.0,-0.03970899038489176,-0.0,-0.0,-0.0,-0.0,0.0,-0.7961531400312195,-0.0,-0.0,-0.0,-1.1622677465353357,-0.0,-0.1774557337279933,3.484783071690034,-0.22879954193519092,-0.18511606327412372,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.17083545891278584,0.0,-0.0,0.0,0.13648346509869697,0.0,0.006842915531576434,0.005127471778064886,0.0,0.0,0.14301058781163195,0.0,0.03709730121581069,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.14259200924147752,-0.0,-0.0
-0.21903888148026657,0.0,0.0,0.02365261717325213,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.008422709825357417,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.6719846536994374,-0.0,-0.0,0.0,0.17599216242060764,0.0,-0.0,-0.0,-0.35714541657173854,-0.0,-0.0,-0.0,-0.22879954193519092,3.6348248469229616,-0.5970231964690825,-0.1601050251629997,-0.0,0.08847937406429798,0.0,-0.0,-0.4384894410666063,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.14465815783677904,0.0,0.0,0.0,0.0,-0.0,-0.0,0.006565427377463617,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.45918874406045807,0.0,-0.0,0.07058231413933859,-0.0,0.0,-0.0,-0.0,-0.0,-1.244080798820208,-0.0
-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.062144637375257834,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.042926277214949585,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.6951361534964199,-0.0,-0.3211876543857964,-0.0,0.0,-0.34451847680707415,-0.0,-0.0,-0.5256804866628376,-0.0,-0.6236591084000266,-0.0,-0.18511606327412372,-0.5970231964690825,4.380665517773267,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07204048742762352,-0.0,0.31085427836762275,0.0,-0.036389633331165856,0.11381852599083057,0.2312053696365358,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-1.1547830639808547
-0.4942638162383487,-0.0,-0.0,-0.0,-0.0,-0.0,-0.018934014716816397,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.28410339267011747,-0.0,-0.0,-0.0,-0.0,-0.14011625414306947,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.04559028871462744,-0.022427728918813967,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.1601050251629997,-0.0,1.8777988060919408,-0.35053577808236686,-0.034655234793490794,-0.0,0.0,-0.0,-0.002718594663600167,0.0,0.0,-0.0,1.2435127903230196e-05,0.1475902502365792,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.03241545785666646,0.0,0.0,-0.0,0.0,-0.14885081498631975,-0.23079267186442964,0.0,0.032589440558270705,0.0,0.0,-0.0,0.08340568786947232,0.0,0.0,-0.0,0.069863314274809,-0.0,0.0,0.16789648924668887,-0.02410843704845852,0.0,-0.25002665374632366,0.0,-0.0,-0.0,-0.0
-0.15010808936397363,-0.6735620221507855,-0.6260576139499325,0.0,-0.0,-0.2771671165493019,-0.0,-0.959725583775014,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.35053577808236686,3.587178518626419,-0.0,-0.22817026234016888,-0.0,-0.2664161000269952,-0.23511352365436056,-0.20255229604341568,0.0,0.0,0.0,0.015052247391928867,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.040888022314400314,-0.0,0.1382772802735109,0.0,0.0,0.0,0.15346140905206224,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
-0.0,-0.0,0.0,-0.0,-0.0,0.06694854523200888,-0.4431899605840118,-0.018450096891487355,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1.0659666788314723,0.0,-0.020607725919241864,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08847937406429798,0.0,-0.034655234793490794,-0.0,2.629964775756733,-0.0,0.0,0.0,-0.381187549848592,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.08783834512100931,-0.30330301047482183,-0.31342172142428987,-0.13342530062365643,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.20297621545276115,0.0,0.0
-0.0,-0.9143203224219896,-0.24390311457541347,-0.5299292297563042,-0.3023229690974349,-0.49959738878223514,0.0,-0.13389143892866126,-0.33364182175688833,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.02353080028816939,0.0,0.0,0.27792995792629016,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.12155496279970784,-0.0,0.0,0.0,0.0,-0.0,-0.22817026234016888,-0.0,3.2507272411685855,-0.0,-0.0,0.0,-0.09049971209253561,0.0,0.06744792562606501,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.013961522570231375,-0.01806210248054476,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.019229013678822137,0.0,0.0,0.0,0.009544127550264863,0.06306399372245487,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
0.0,-0.0,-1.4241903224717776,0.0,-0.16281911522195225,-1.00611562049452,0.0,-0.0,-0.6995728925842104,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.06942473294809756,-0.0,0.0,0.0,0.16453601362055248,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.02179386326828081,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,5.2247046939971336,-0.7050631595805887,0.0,-0.9414906212346643,0.0,0.0,-0.0,0.0,-0.04560727480008296,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.1059359355165638,0.0,-0.0,-0.16063242586006096,0.0,-0.029164316038150888,-0.0,-0.0,-0.3076501303174757,0.0,0.0,-0.017745362682999442,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.015259177939923575,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
-0.019711103039517223,-0.0,-0.028785482057794277,0.0,-0.0,-1.4044032128425203,0.0,-0.0,-0.4736456868801765,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.06748260923357478,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.103817258211485,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.4384894410666063,-0.0,-0.0,-0.2664161000269952,0.0,-0.0,-0.7050631595805887,4.097472755725041,-0.0,-0.273300388387516,0.0,0.0,-0.0,0.0,-0.017010757445943405,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.09283633802731811,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.8146277575921994,-0.0
-0.37790573564470015,0.0,0.0,0.0,0.0,0.0,-0.2269284744574768,-1.508468438585893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20870543897210664,0.016164599939685092,-0.0516304650727512,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.09084312886035104,0.0,0.032291316037519655,-0.0,0.0,0.0,0.0,0.0,-0.0,0.13575791584304323,0.0,0.0,0.0,0.0,0.0,0.0,0.2478694495748567,0.0,0.037481542797435215,0.16668854512700032,0.15744954080263365,0.0,0.0,0.0,0.0,-0.002718594663600167,-0.23511352365436056,-0.381187549848592,0.0,0.0,-0.0,4.171342394800971,-0.0,-0.0,0.05400682149829494,0.1031717382432016,0.0,0.0,0.0,-0.0,0.0,-0.6474925292138249,-0.0,-0.22043049688201188,-0.8783331470144864,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.08262763549824653,0.0,0.0,0.0,0.0,0.0,0.04665738019639904,0.0,0.24784089863939449,0.0,-0.0,0.0
-0.0,-0.0,-0.5455433283849728,0.0,-0.0,-0.137270991375202,0.0,-0.635206946532724,-1.3571020420403663,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.21116787711042367,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.055032974721914686,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.00406646126083295,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20255229604341568,0.0,-0.09049971209253561,-0.9414906212346643,-0.273300388387516,-0.0,5.0434682682768175,-0.0,0.0,-0.0,0.0,-0.3078889095624304,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.6033581220537665,0.0,-0.0,-0.0747012740657142,-0.0,-0.03260726087605085,0.0,-0.0,-0.08559956996455918,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.032358407611859326,0.12885986684193823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.043160491380322255,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.48845983235023055,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.23255065594446828,0.0,0.0,-0.0,0.02494551162643172,-0.0,-0.0,-0.0,-0.15787421603531226,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.1930299347420116,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.019522083062346703,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,2.460076687608135,-0.5205989920037031,-0.7194504320167533,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.07153071990992443,-0.0,-0.0,-0.0,-0.0,0.0,-0.12827376008092722,-0.0930634911129627,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.003879120417712657,0.0,-0.0,-0.0,-0.03468683180785153,0.0,0.0,0.0,0.0,0.0,0.08509964314124886,0.0
-0.14984864484057137,0.0,0.0,0.0,-0.0,0.0,-0.0,0.03469199264307913,0.0,-0.0,-0.6400304119180289,-0.1012715291891558,-0.23488486122575464,-0.13643392923678088,-0.0,0.0,-0.0,0.0,-0.0782797967673782,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.02562755613309617,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.01713525124629818,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.06744792562606501,0.0,0.0,0.05400682149829494,0.0,-0.5205989920037031,2.4027506383388975,-0.29954203459337614,-0.0,-0.0,-0.0,-0.0,-0.4185396696559308,0.014835486792915296,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.22361154585508336,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.19908291998212527,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.848504786059377,-0.6020891826798744,-0.0,-0.0,0.03589125876330608,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.13705587668041896,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.2435127903230196e-05,0.0,0.0,0.0,-0.0,-0.0,0.1031717382432016,-0.0,-0.7194504320167533,-0.29954203459337614,3.176859835081776,-0.3859453116052071,-0.0,-0.17650901682705236,-0.0,-0.0,0.055922711525943226,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.11952477464193824,-0.06249832824359946,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.013165425529462165,-0.0,-0.0,0.0,-0.0,-0.0,-1.9885163924029812,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.18945864506623183,0.0,0.028693733245750554,-0.0,0.0,0.006132928850373831,0.0,0.0,-0.0,-0.024515472912296492,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.1475902502365792,0.015052247391928867,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.3859453116052071,2.912983059482473,-0.11924940021208139,-0.0,-0.11587412724753209,-0.04350618362223695,0.0,0.0,-0.0,0.0,0.0,-0.01177186185435541,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.025133343049098478,0.0,-0.0,0.0,0.034790764868598716,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.06077859615794346,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0
-0.0,-0.0,-0.10412924340344536,0.0,-0.0,-0.0,-0.0,-0.0,-0.142095782501599,-0.08096415105926254,-0.0,-0.0,-0.4626701861679481,-0.07467272414510198,-0.015049495678958134,0.055744698977868726,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.016484731378799133,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.1832905739552722,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.04560727480008296,-0.017010757445943405,0.0,-0.3078889095624304,-0.0,-0.0,-0.0,-0.11924940021208139,2.740099245606705,-0.0,-0.0,-0.21908232988910684,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.1598311435217125,-0.06162085197696422,-0.20110403248831027,-0.0,-0.0,-0.9205175056053388,-0.0,-0.0,-0.0,0.0,-0.0,0.1507460661663332,-0.0,0.0,-0.019926286943643914,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.022694656421366154,-0.0,-0.0,-0.0,0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.1408800020766398,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0432540636643676,-0.5863557966724461,-0.0,-0.0,-0.0,0.0,-0.2137682619513658,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.04145158642155062,0.0,-0.0,0.0,0.0,-0.0437100747586964,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.17650901682705236,-0.0,-0.0,3.227560205430784,-0.6854873863958445,-0.5195143592329806,0.0,-0.8266832978471313,-0.0,0.0,-0.0,-0.0,-0.10969933838392808,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
-0.0,-0.0,-0.04264557042360598,-0.1131779118172468,-0.15693302449531013,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.05887436896828348,-0.0257452658884027,-0.0,-0.0,-0.0,-0.10563315956695364,0.0,-0.3948352261434754,0.08199768699783443,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.014457517669280136,-0.0,0.0,0.0,0.03210671262238748,0.0,0.0,0.17083545891278584,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.11587412724753209,-0.0,-0.6854873863958445,2.496462866754884,-0.3420511912026568,0.0,-0.2996909235006588,-0.1467768813556875,0.0,-0.0,-0.0,-0.04028642826769981,-0.0,-0.0,-0.0,-0.04277363697785266,-0.0,0.04224012275344855,-0.0,0.0,0.0,-0.0,-0.06685965379245357,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0
-0.0,-0.0,-0.0,-0.06643796213862176,-0.0,-0.0,-0.0,-0.0,-0.0,-0.046921568864436256,-0.0,-0.0,-0.0,-0.5366854879775045,-0.8371001783353466,0.0,-0.0,-0.0,-0.10126795086314697,0.0,-0.2797213793018119,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.4185396696559308,-0.0,-0.04350618362223695,-0.21908232988910684,-0.5195143592329806,-0.3420511912026568,3.4207569919391507,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.04754028344426885,-0.0,-0.0,-0.0,-0.1075047165023278,-0.06829738683767277,-0.01733445766887559,-0.055853858969040125,0.0,0.0,-0.01754500914218339,-0.0,0.0,0.0,-0.08525273074803931,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0
